age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
62,4,222494,11,4,12,0,2,1,0,0,25,39,0
42,4,149733,15,4,8,1,4,1,0,0,35,39,0
26,4,143007,15,4,6,1,4,0,0,0,40,39,0
53,6,335998,15,4,1,1,4,1,0,0,40,39,0
21,7,99542,0,5,8,2,4,1,0,0,19,39,0
38,4,178999,15,0,12,5,4,1,0,0,40,39,0
24,4,177943,9,2,3,4,4,0,0,0,40,39,0
35,4,67289,11,2,5,0,4,1,0,0,50,39,0
25,4,203162,11,4,1,3,4,1,0,0,40,25,0
20,4,91499,11,4,1,4,4,1,2154,0,20,39,0
22,4,80020,15,4,1,1,4,0,0,0,45,39,0
26,4,91661,11,2,3,4,4,1,0,0,40,39,0
24,0,113840,15,4,8,0,4,0,0,0,40,39,0
25,4,70665,9,2,4,1,4,1,14090,0,55,39,1
43,4,392145,15,4,4,4,4,1,0,0,16,39,0
53,4,199788,9,0,11,4,4,1,0,0,40,39,0
25,6,202740,15,4,1,1,4,1,0,0,50,39,0
51,6,389541,15,0,12,3,2,0,0,0,21,39,0
28,4,315359,11,4,12,0,4,0,0,0,46,39,0
53,4,212099,11,2,12,0,4,1,0,0,45,39,1
37,4,129174,11,4,3,0,4,1,0,0,50,39,0
48,0,273261,11,4,12,1,4,1,0,0,40,39,1
53,4,192719,15,2,14,4,4,1,0,0,40,39,0
27,4,220638,9,0,10,4,4,0,0,0,40,39,0
27,4,173522,11,4,9,5,4,0,0,0,40,39,0
26,4,187445,15,4,1,4,4,1,0,0,40,39,0
61,6,276777,12,4,12,5,2,1,0,0,23,39,0
32,4,165702,9,2,4,0,4,1,0,0,36,39,0
60,4,432700,15,4,1,0,4,1,0,0,40,39,0
31,4,257944,15,2,14,1,4,1,0,0,40,39,1
27,4,126345,11,2,6,0,4,0,0,0,47,39,0
47,4,169073,14,4,9,5,4,0,0,0,40,29,0
38,4,138951,11,2,12,0,4,0,0,0,40,39,0
24,4,152337,9,4,12,0,2,1,0,0,48,39,0
18,4,122216,9,4,0,3,4,1,0,0,9,39,0
48,4,164140,7,4,3,3,4,0,0,0,40,39,0
29,4,180810,11,2,4,0,4,1,0,0,40,39,1
38,4,175934,15,2,10,0,4,1,14090,0,52,39,1
60,4,123448,11,2,4,0,4,1,14090,0,49,39,1
50,4,201093,15,4,10,3,4,1,0,0,40,39,0
61,4,127113,7,2,4,5,2,1,0,0,40,39,0
61,4,417511,15,4,1,4,4,0,0,1714,40,39,0
47,4,111168,11,2,12,0,4,1,0,0,50,39,0
61,4,217607,11,2,14,0,4,1,0,0,40,39,0
43,7,69553,2,6,11,1,2,0,0,0,51,39,0
38,6,190656,9,0,3,4,4,1,0,0,40,39,0
38,4,199302,9,2,10,4,4,1,0,0,40,39,1
51,5,133637,9,0,3,0,4,1,0,0,40,39,0
32,4,262529,15,2,10,1,4,1,0,0,50,39,0
53,4,204065,9,2,10,0,4,1,14090,0,40,39,1
48,7,180910,15,2,14,0,4,1,0,0,40,39,0
47,4,220264,11,2,14,0,4,1,0,0,40,39,0
60,2,185516,9,4,10,3,4,1,0,0,46,39,0
26,4,144598,11,4,1,3,4,0,0,0,40,39,0
38,7,22349,11,2,10,0,4,1,14090,0,50,39,1
38,4,202859,9,2,14,0,4,1,0,0,40,39,1
43,4,129679,11,2,6,0,4,0,0,1571,40,39,0
38,4,121206,11,2,8,0,4,0,0,0,50,39,1
19,4,219594,9,2,10,0,4,1,0,0,47,39,0
35,4,202105,15,4,12,0,4,1,0,0,50,39,0
43,4,226595,15,4,12,1,4,1,0,0,70,39,1
24,4,135642,11,4,3,1,4,1,0,0,22,39,0
41,4,144841,15,2,1,0,4,0,0,0,50,39,0
33,6,171826,11,2,4,1,4,0,0,0,40,39,0
18,4,127041,9,4,10,1,4,1,0,0,40,39,0
48,7,182767,15,3,0,4,2,1,0,0,21,39,0
38,4,63146,9,2,12,0,4,1,14090,0,50,39,1
21,4,74092,9,4,3,0,4,1,0,0,50,39,0
38,4,317058,11,2,12,0,4,1,0,0,40,39,0
68,7,347567,9,2,3,1,4,1,0,0,40,39,0
60,8,224367,15,2,10,4,2,0,0,0,40,39,0
48,4,109095,15,6,3,1,4,1,0,0,40,39,0
30,4,213338,9,2,10,0,4,1,0,0,44,39,1
37,1,113105,3,6,10,1,4,1,0,0,50,39,0
46,0,387859,15,4,3,3,4,0,0,0,40,39,0
59,0,412421,15,4,10,4,4,1,0,0,40,39,0
31,5,165821,9,0,5,0,3,1,0,0,40,39,0
51,4,107000,15,4,12,4,4,0,0,0,40,39,0
28,4,143504,9,2,3,0,4,1,0,0,40,39,1
60,4,192092,15,4,12,0,4,1,0,0,40,39,1
66,4,166993,11,2,6,0,4,0,14090,0,56,39,1
36,4,142999,11,2,12,0,4,1,0,0,50,39,0
47,4,78923,9,0,1,0,4,0,0,0,40,39,0
61,4,99753,11,2,3,1,4,1,48402,0,50,39,1
26,4,130075,0,4,8,3,4,0,0,0,20,39,0
33,5,409109,15,2,1,3,4,1,0,0,23,39,0
18,4,100398,11,3,1,4,4,1,0,0,8,39,0
57,4,159208,15,2,4,1,4,1,48473,0,50,39,1
30,4,219368,4,0,3,3,4,1,0,0,23,39,0
23,4,234627,11,2,3,3,4,0,0,0,40,39,0
21,4,122659,9,2,1,1,4,1,0,0,40,39,0
63,4,94054,6,2,0,0,4,1,0,0,73,39,0
69,4,112455,11,2,7,3,4,1,0,0,72,39,0
26,4,98448,11,2,11,1,4,0,0,0,20,39,0
21,4,118117,0,2,8,3,4,0,0,0,37,39,0
69,0,379617,12,4,3,0,4,1,14083,0,71,39,1
32,4,223483,4,4,8,3,4,0,0,0,36,39,0
53,4,195563,15,2,14,1,2,1,0,0,40,39,0
48,4,160392,11,2,12,0,4,1,0,0,40,39,0
61,4,330102,15,4,3,5,4,1,0,0,40,39,0
19,4,73513,2,5,4,1,4,0,0,0,40,39,0
61,4,184350,15,4,6,3,4,0,0,0,40,39,0
20,4,123124,11,2,6,3,4,0,0,0,40,39,0
47,4,153381,9,2,12,0,4,0,0,0,47,39,0
38,4,114588,11,2,3,3,2,0,0,0,36,39,0
51,4,208650,2,0,10,4,4,1,0,0,40,39,0
25,4,45643,15,2,4,1,4,1,0,0,24,39,0
52,2,375110,15,4,14,1,4,1,0,0,40,39,0
23,4,172385,11,2,8,0,4,0,0,0,37,39,0
23,4,163240,0,2,4,0,4,1,0,0,40,39,0
20,5,137682,9,0,12,0,4,1,0,0,46,39,0
27,4,167124,11,2,3,1,4,1,0,0,40,39,0
30,4,284690,11,2,3,0,2,1,0,0,40,39,0
31,4,182493,11,2,1,0,4,1,0,0,89,40,0
27,4,114919,11,2,1,3,4,0,0,0,40,39,0
39,4,159896,9,2,3,0,4,1,14090,0,41,39,1
32,1,241128,9,2,10,0,4,1,0,0,40,39,1
33,4,209651,11,2,12,3,2,0,0,0,40,39,0
22,4,231867,11,2,11,5,1,0,0,0,40,39,0
31,4,144058,11,2,3,3,4,1,0,0,46,39,0
32,4,175601,11,4,12,4,4,0,0,0,40,39,0
62,4,73724,0,4,12,0,4,1,0,0,50,39,0
53,4,213958,11,2,1,0,4,1,0,0,40,39,0
23,0,351466,9,0,6,0,2,1,0,0,47,39,0
69,0,109105,15,4,13,1,4,0,0,0,40,39,0
20,4,132759,11,4,0,3,4,0,0,0,20,39,0
27,4,216235,11,2,12,0,4,0,0,1878,40,39,0
19,7,201323,9,2,14,4,4,1,0,0,40,27,0
52,6,266938,4,4,3,0,2,0,0,0,40,39,0
21,4,48133,15,4,8,3,4,0,0,0,12,39,0
25,4,163019,9,0,10,4,4,1,0,0,40,39,0
38,4,175008,15,2,10,1,4,1,0,0,40,39,0
53,4,200332,2,2,14,1,4,1,14090,0,50,39,1
27,4,123081,11,2,6,0,4,0,0,0,40,39,0
38,4,91246,11,2,6,0,4,0,0,0,40,39,0
60,4,34464,15,2,3,0,4,1,0,0,50,39,0
57,0,242621,11,4,3,0,4,1,0,0,50,39,0
19,4,110774,11,4,8,3,4,0,0,0,18,39,0
51,4,107615,11,2,3,3,4,0,0,0,40,39,0
20,4,238480,11,0,0,3,4,0,0,0,40,39,0
19,4,260786,11,4,3,4,4,1,0,0,89,39,0
23,4,89056,9,0,12,0,4,0,0,0,45,39,0
16,4,87108,0,4,1,3,4,0,0,0,10,39,0
24,4,216034,15,4,3,3,4,1,0,0,40,39,0
38,6,264946,9,2,10,4,2,0,0,0,71,39,0
33,0,122601,15,4,3,1,2,1,0,0,40,39,0
64,4,236166,4,2,10,0,4,1,0,0,40,39,0
36,5,118476,9,0,3,0,4,1,0,0,40,3,0
42,0,184544,8,4,13,1,4,0,0,0,50,39,0
28,5,99667,7,0,10,3,4,1,0,0,40,39,0
60,4,35420,11,4,1,4,4,0,0,1849,40,39,0
30,4,342858,11,2,8,0,4,1,0,0,11,39,0
60,4,654518,15,4,12,4,2,1,0,0,40,39,0
47,4,200814,11,2,3,1,4,1,0,0,40,39,1
20,4,124879,7,4,0,4,2,0,0,0,16,39,0
18,4,425817,11,4,6,3,4,0,0,0,8,39,0
59,4,207700,15,4,4,0,4,1,0,0,50,39,1
58,0,244936,15,4,4,4,4,1,0,1888,40,39,0
25,4,29380,9,0,4,0,4,1,0,0,40,39,0
47,4,211624,15,4,3,1,4,1,0,0,40,39,0
38,4,85504,11,2,6,0,4,0,0,0,40,39,0
42,4,103972,0,4,3,1,4,1,0,0,19,39,0
33,4,337178,11,0,0,1,4,0,0,0,40,39,0
33,7,410739,2,0,0,1,4,0,0,0,40,5,0
23,4,116710,11,4,8,3,4,0,0,0,40,39,0
33,4,277449,11,2,3,3,4,0,0,0,40,39,0
21,4,132938,11,2,11,0,4,1,0,0,50,39,1
27,4,168293,11,4,9,4,2,0,0,0,40,39,0
25,4,117685,9,4,12,0,2,0,0,0,21,39,0
25,4,34421,9,4,12,0,4,0,0,0,45,39,0
61,4,267159,15,2,14,0,4,1,0,0,60,39,1
46,4,172949,15,4,12,4,2,1,0,0,40,39,0
39,6,319084,15,2,3,0,4,1,0,1649,40,39,0
48,4,181928,15,2,12,3,4,0,0,0,37,39,0
25,4,165202,9,2,12,0,2,1,0,0,47,39,0
26,4,238222,15,4,3,4,2,1,0,0,37,39,0
27,0,212362,15,2,4,0,4,1,0,0,40,39,1
31,4,85424,6,2,10,3,4,1,0,0,50,39,0
23,4,163969,7,0,8,5,4,1,0,0,36,39,0
47,4,158927,6,2,0,1,4,0,0,0,40,39,0
48,4,175594,14,4,1,3,4,1,0,0,40,8,0
43,4,200185,15,2,12,4,4,1,0,0,40,39,0
59,2,113673,15,4,10,4,4,1,0,0,40,39,0
43,4,269764,11,2,12,1,4,1,0,0,50,39,0
30,4,116104,11,2,8,0,4,0,0,0,40,39,0
47,4,164243,11,4,3,0,4,0,0,0,40,39,0
32,4,273401,11,2,7,1,4,0,0,0,40,39,0
33,4,168720,11,4,1,4,4,0,0,0,21,39,0
61,4,433251,12,2,10,0,4,1,48481,0,50,39,1
47,4,189680,11,2,12,0,2,1,0,0,40,39,1
47,4,120874,15,2,1,0,4,1,0,0,59,39,1
23,4,140544,11,2,6,0,4,1,0,0,40,39,0
64,2,383827,15,1,3,0,4,1,0,0,37,39,0
28,6,114766,11,2,12,1,4,0,0,0,50,21,0
53,2,109676,15,2,3,5,4,1,14086,0,40,39,1
53,4,197916,2,2,3,0,4,1,0,0,40,39,1
38,4,189563,11,2,1,0,4,0,0,0,40,39,0
27,4,185153,11,4,8,4,4,1,0,0,40,39,0
22,4,80044,15,4,12,3,2,1,0,0,23,39,0
19,4,89465,15,4,1,0,4,0,0,0,40,39,0
24,4,162312,0,4,1,3,4,0,0,0,34,8,0
31,4,158905,15,4,14,0,4,1,0,0,45,39,0
37,4,468417,9,4,6,0,1,0,0,0,40,39,0
22,5,59247,9,0,3,0,4,1,0,0,46,8,0
69,4,190442,6,2,1,0,4,1,0,0,40,39,0
37,6,173101,15,4,12,0,4,1,0,0,37,39,0
48,4,170818,14,4,8,4,2,1,0,0,40,39,0
24,4,344807,11,4,0,3,4,1,171,0,59,39,0
25,4,326375,9,0,8,3,4,1,0,0,40,39,0
42,4,95123,15,2,4,0,4,1,0,0,40,23,1
19,4,131850,2,2,1,4,4,1,0,0,36,39,0
38,4,121892,6,5,13,3,4,0,0,0,36,39,0
60,4,228679,15,4,1,1,4,1,0,0,40,39,0
26,4,160731,11,4,14,0,4,1,0,0,40,39,0
61,4,530128,15,4,2,1,4,0,0,0,72,39,0
61,6,140699,9,2,12,0,4,1,0,0,40,39,0
62,4,165945,11,2,10,0,4,1,0,0,40,39,1
43,2,458896,15,4,0,0,4,1,0,0,46,39,0
34,4,99904,11,2,3,1,4,1,0,0,40,39,1
25,4,101989,9,0,3,0,4,1,0,0,40,39,0
47,4,163150,0,4,9,4,4,0,0,0,21,11,0
45,4,192759,7,2,0,3,4,0,0,0,40,39,0
67,6,522299,15,4,12,5,4,1,0,0,40,39,0
59,2,126768,11,4,10,0,4,1,0,0,40,39,0
38,4,108584,0,2,9,1,4,1,0,0,36,39,0
31,4,91886,15,2,1,1,4,1,0,0,37,39,0
24,4,117678,7,0,10,4,4,0,0,0,36,39,0
19,4,115475,11,5,6,3,4,0,0,0,36,39,0
61,0,177012,15,0,6,0,4,1,0,0,72,39,0
27,4,166764,9,4,8,3,4,0,0,0,40,39,0
24,4,314020,11,2,12,0,4,1,0,0,40,39,0
33,4,168995,11,2,11,0,4,0,0,0,40,39,0
48,4,176133,11,2,6,0,4,0,0,1747,50,39,0
25,4,196226,11,4,3,0,4,1,0,0,40,39,0
21,4,90628,15,2,1,1,4,1,0,1472,40,39,1
38,4,168328,11,2,0,0,4,1,14090,0,50,39,1
30,5,215061,9,0,10,1,4,1,0,0,40,39,0
23,4,149945,9,0,9,4,4,1,0,0,40,39,0
17,0,120642,9,0,1,3,4,0,0,0,17,39,0
42,4,246108,11,2,6,0,4,0,0,0,40,0,0
24,4,173293,11,2,14,1,4,1,0,2081,40,39,0
31,7,382559,9,4,14,1,4,1,0,0,40,39,0
38,4,285479,11,2,12,0,4,1,0,1435,60,40,0
60,4,234009,15,4,12,0,2,1,14090,0,49,39,1
61,5,249713,9,2,10,0,2,1,0,0,43,39,1
21,4,70362,9,4,10,0,4,1,0,0,50,39,1
32,4,107234,6,4,12,0,4,0,0,0,37,39,0
46,4,172330,15,0,1,4,4,1,0,0,40,8,0
24,4,136569,11,4,6,3,2,0,0,0,18,39,0
33,4,327880,11,4,12,3,4,0,0,0,21,39,0
52,4,218133,11,4,12,0,4,0,0,0,50,39,0
52,4,214099,2,0,10,4,1,1,0,0,40,39,0
30,4,201260,9,4,10,1,2,1,0,0,70,39,1
25,4,267596,11,0,6,4,2,0,0,0,40,39,0
20,6,37714,15,4,2,4,4,1,0,0,40,39,0
24,4,201805,11,2,3,0,4,1,0,0,40,39,1
46,4,88046,15,4,8,0,4,0,0,0,40,39,0
31,4,101151,11,6,12,3,4,0,0,0,22,39,0
53,5,174092,15,2,12,0,4,1,0,0,45,39,1
47,0,175231,15,4,6,0,4,0,0,0,53,39,1
48,6,67250,15,6,11,4,2,0,0,0,40,39,0
22,4,144481,11,0,1,0,4,1,0,0,40,39,0
53,4,203053,15,4,10,4,4,1,14086,1468,50,39,1
50,4,264893,11,4,8,4,2,1,0,0,40,39,0
37,4,190266,0,2,3,1,4,1,0,0,50,39,0
48,4,179195,11,2,6,1,2,0,0,0,24,39,0
21,4,131667,11,2,1,4,4,0,0,0,40,39,0
48,4,139922,9,2,3,0,4,1,0,0,40,39,0
20,4,68582,9,2,14,3,4,1,0,0,40,39,0
61,4,278594,12,2,4,0,4,1,14090,0,47,39,1
23,7,186773,10,4,6,4,2,1,0,0,40,39,0
25,8,342851,15,4,12,3,4,1,0,0,40,39,0
45,4,98600,15,4,3,3,4,1,0,0,22,39,0
61,1,215718,12,2,4,0,4,1,14090,0,46,39,1
38,4,197779,11,2,14,3,4,1,0,0,40,39,0
23,4,132233,9,4,12,0,4,1,0,0,46,39,0
37,4,106590,11,2,3,0,4,0,0,0,46,39,0
19,5,140129,15,4,6,0,4,1,0,0,50,39,0
60,0,120103,15,4,4,1,4,1,0,0,45,39,1
38,4,7316,5,2,12,0,4,1,0,0,50,39,1
21,4,286577,15,2,10,5,4,1,14090,0,50,39,1
23,4,133847,9,0,3,0,2,1,0,0,40,39,0
43,4,304914,15,4,3,1,4,1,0,0,24,39,0
47,4,169580,11,2,6,0,4,0,0,0,40,39,1
47,4,163985,10,2,4,0,4,1,14090,0,50,39,1
36,5,289762,9,0,12,0,2,1,0,0,40,39,1
25,4,118895,11,0,8,3,4,0,0,0,40,39,0
60,4,37972,11,4,8,0,4,1,0,0,40,39,0
62,0,371826,15,4,12,0,2,1,0,0,40,39,0
21,1,244040,9,4,12,4,4,0,0,0,46,39,0
60,7,306214,9,3,10,4,2,1,0,0,40,39,0
31,1,210896,1,4,10,0,4,1,0,0,47,39,1
25,4,82457,15,4,3,1,4,1,0,0,24,39,0
53,4,270956,15,2,5,1,4,1,0,0,68,39,1
26,4,110634,12,4,1,0,4,0,0,0,40,39,0
38,4,217098,9,2,12,0,4,1,0,0,50,39,1
31,4,100359,11,2,12,3,4,0,0,0,24,39,0
61,4,257026,11,2,1,1,2,0,0,0,40,39,0
47,1,193742,0,3,3,4,4,1,0,0,40,39,0
43,4,188325,15,2,12,0,2,1,0,0,59,39,1
33,4,129809,11,2,12,1,4,1,0,0,50,27,0
54,2,170087,15,4,3,4,4,1,0,0,40,39,0
20,4,119881,15,4,8,1,4,1,0,0,37,39,0
30,4,66305,15,4,10,3,4,0,0,0,40,39,0
30,4,283732,15,6,3,3,4,0,0,0,40,39,0
21,4,176990,9,4,3,3,4,0,0,0,40,39,0
42,6,39521,8,6,11,1,4,1,0,0,50,39,0
59,4,173491,11,4,12,4,2,0,0,0,20,39,0
31,4,291839,9,0,12,0,4,0,0,0,40,39,0
30,5,110114,9,0,7,0,4,0,0,0,40,39,0
61,4,243737,12,2,10,0,4,1,14090,0,47,39,1
18,4,130021,15,4,0,3,4,0,0,0,22,39,0
33,4,312857,11,2,10,0,4,1,14084,0,50,39,1
34,4,122536,15,4,10,1,4,1,0,0,40,39,0
60,4,345665,11,4,14,4,2,1,0,0,40,39,0
47,4,189347,0,2,1,0,4,0,0,1624,50,39,0
20,4,180206,9,0,11,3,4,1,0,0,22,39,0
61,4,424404,11,2,8,3,4,0,0,0,40,39,0
48,4,173092,11,2,11,5,4,1,0,0,40,39,1
22,4,199704,2,2,10,3,4,1,0,0,40,39,0
49,4,237432,2,4,1,4,4,1,0,0,40,39,0
47,4,176891,15,4,12,4,2,1,0,0,40,39,0
24,4,241817,9,4,9,4,2,0,0,0,15,39,0
48,4,194361,15,2,14,0,4,1,0,0,40,39,1
25,4,220295,2,3,10,4,4,1,0,1173,40,39,0
28,7,218742,9,4,6,4,2,1,0,0,40,39,0
43,4,234491,15,4,1,1,4,1,0,0,24,39,0
48,6,447288,11,2,3,1,4,1,0,0,40,39,0
76,4,140704,15,2,3,3,4,1,0,1597,47,39,0
25,4,253828,0,4,9,4,4,0,0,0,21,39,0
17,4,88162,11,4,1,3,4,0,0,0,19,27,0
60,4,186990,15,2,10,0,4,1,0,1458,55,39,1
53,4,159937,11,2,12,0,4,1,0,0,40,39,0
38,6,320715,11,2,3,0,4,1,14090,0,50,39,1
59,4,176318,11,2,8,0,4,1,0,0,47,39,0
63,4,320613,15,4,12,5,2,1,0,0,40,39,1
19,4,274359,15,4,1,0,4,1,0,0,40,39,0
48,4,38275,15,2,12,0,4,1,0,0,13,39,1
52,4,47097,15,4,4,4,4,1,0,0,40,39,0
53,4,294275,11,2,12,0,4,1,14090,0,51,39,1
61,0,426129,15,4,10,4,4,1,0,0,40,39,0
18,4,95020,11,2,12,3,4,1,0,0,23,39,0
61,4,201928,11,2,11,3,4,0,0,0,27,39,0
32,4,115657,15,4,12,3,4,1,0,0,40,39,0
43,4,132901,11,4,1,3,4,0,0,0,40,39,0
37,6,340307,15,4,6,0,4,1,0,0,40,39,0
53,4,216466,11,4,12,1,2,1,0,0,25,39,0
38,4,85376,11,4,11,1,2,0,0,0,21,39,0
47,4,162596,9,2,0,0,4,1,0,0,40,5,0
23,5,146944,9,0,9,0,2,1,0,0,40,39,0
38,4,191862,11,2,4,0,4,1,0,0,40,39,0
32,7,99676,7,4,3,3,2,0,0,0,25,39,0
24,4,111782,15,4,12,0,4,1,0,0,40,39,0
19,4,309616,7,4,3,3,4,1,0,0,20,39,0
60,4,259727,15,4,6,0,4,0,0,0,15,39,0
26,0,231308,15,4,3,0,4,1,0,0,40,39,0
68,4,369503,15,4,14,1,4,1,0,0,40,39,0
20,4,311247,9,2,10,0,4,1,0,0,40,39,0
46,4,110781,4,2,3,3,4,0,0,0,40,39,0
26,4,121381,9,2,1,3,4,1,0,0,40,39,0
27,4,159529,11,2,4,1,4,1,0,0,40,39,1
48,7,337630,15,4,14,5,4,1,0,0,40,39,1
74,7,161851,9,0,14,0,3,1,0,0,40,11,1
58,4,188763,0,1,12,3,4,1,0,0,15,39,0
61,4,213068,12,2,4,0,4,1,14090,0,48,39,1
61,6,183400,15,4,11,1,4,1,0,0,25,39,1
68,4,161886,15,4,5,3,4,1,0,0,40,39,0
47,4,192154,9,2,0,0,4,1,0,0,40,39,0
60,6,253902,10,2,4,0,2,1,0,0,50,39,0
42,4,155504,15,0,14,0,2,1,0,0,40,39,0
23,5,134796,9,0,1,4,2,0,0,0,40,39,0
32,4,215929,11,4,3,4,2,0,0,0,21,39,0
37,6,347400,11,4,12,0,2,1,0,0,40,39,0
38,4,135000,15,4,5,3,4,0,0,0,24,39,0
20,4,126016,9,0,14,0,4,1,0,0,40,39,0
38,4,97581,11,4,8,0,4,0,0,0,37,39,0
69,4,140845,6,2,14,0,4,1,0,0,40,39,0
53,6,297886,11,2,12,0,4,1,0,0,50,39,1
54,0,162006,15,4,10,0,4,1,0,0,44,39,1
25,4,130563,11,2,14,1,4,1,0,0,23,39,0
60,4,285934,11,4,12,3,2,0,0,0,24,39,0
62,4,36229,11,2,3,0,4,0,0,0,40,39,0
20,4,271288,11,4,12,3,2,0,0,0,22,39,0
22,4,75110,11,0,6,3,4,0,0,0,40,39,0
19,4,123336,11,4,3,3,2,0,0,0,40,39,0
25,4,116679,9,0,1,4,4,0,0,0,40,39,0
43,4,120497,11,2,3,1,4,1,0,0,36,39,1
57,4,188988,9,2,4,0,4,1,0,0,44,39,1
52,4,132583,15,4,4,1,4,0,0,0,23,39,0
47,4,98389,15,5,3,1,4,1,336,0,60,39,0
61,6,189628,9,2,12,0,4,0,0,0,40,39,0
75,4,249911,11,2,0,1,1,1,0,0,72,39,0
38,6,97159,11,4,8,1,4,0,0,0,13,39,1
27,6,192922,11,2,3,0,4,1,0,0,50,39,1
37,4,387346,15,2,0,1,4,1,0,0,24,39,0
20,4,79226,11,2,0,0,4,0,0,0,23,39,0
37,4,124298,11,4,3,0,4,0,0,0,37,39,0
21,4,208213,15,4,6,3,2,0,0,0,40,39,0
32,0,215904,9,2,10,1,2,1,0,0,25,39,0
20,4,132986,11,4,1,4,2,0,0,0,19,39,0
22,4,117372,11,4,8,4,4,0,0,0,18,39,0
24,4,133514,11,4,12,3,2,1,0,0,18,39,0
75,4,273241,4,2,10,1,2,1,47867,0,72,39,0
24,5,62358,9,0,9,4,4,1,0,0,40,39,0
25,4,93855,9,0,3,0,4,0,0,0,40,39,0
30,4,114995,11,4,3,4,4,1,0,0,22,39,0
60,4,284842,11,2,6,3,2,0,0,2088,40,39,0
26,4,564674,11,4,0,4,2,0,0,0,40,39,0
32,1,310834,1,0,3,5,4,1,0,0,40,39,0
27,4,92463,0,2,3,0,4,1,0,0,40,39,0
18,4,126743,11,4,1,3,4,0,0,0,45,39,0
60,4,114747,12,2,4,0,4,1,14090,1631,50,39,1
22,4,191884,11,4,1,3,2,1,0,0,20,39,0
23,4,110862,15,4,1,3,4,0,0,0,40,39,0
29,4,170762,7,4,11,5,2,1,0,0,71,39,0
24,4,169031,9,2,3,0,4,1,0,0,50,39,1
58,2,260883,15,4,14,5,2,1,0,0,50,39,0
47,0,475396,15,4,12,0,4,1,0,0,40,13,0
33,4,226770,11,2,10,1,4,1,14090,0,52,39,1
52,4,103964,15,6,3,1,2,0,0,0,24,39,0
42,4,68372,1,6,12,1,4,1,0,0,26,39,0
33,4,300538,11,4,8,3,4,1,0,0,40,39,0
30,1,80744,1,2,10,0,4,1,0,0,57,39,1
31,4,180740,9,2,12,0,4,1,0,0,40,39,1
20,4,111288,15,4,3,3,4,1,0,0,40,39,0
59,4,102207,15,4,1,1,4,1,0,0,40,39,0
23,4,331819,11,2,0,3,4,1,0,0,40,39,0
53,6,334673,11,2,12,5,2,1,0,0,40,39,1
57,4,124559,15,0,12,3,2,1,0,0,40,39,0
32,4,110309,11,4,5,3,4,0,0,0,40,39,0
48,4,133378,14,4,6,0,4,1,0,0,40,39,0
64,4,125279,11,2,6,1,4,0,0,0,61,39,0
47,4,126529,11,2,3,3,4,0,0,0,40,39,0
32,4,118192,11,2,6,0,4,0,0,0,47,39,0
68,0,507333,15,4,8,5,4,1,0,0,40,39,0
38,4,279021,11,4,14,5,4,1,0,0,22,39,0
25,4,142610,11,4,8,3,4,0,0,0,40,9,0
26,0,233386,15,4,11,4,4,1,0,0,40,39,0
61,4,203734,2,2,10,0,4,1,14090,0,50,39,1
40,4,95990,0,2,12,1,4,1,0,0,50,39,0
37,2,96252,0,4,3,1,4,1,0,0,26,39,0
33,4,195893,6,2,4,1,4,1,0,0,50,39,0
53,4,319862,11,2,7,1,4,1,0,0,40,39,1
42,4,95885,15,4,3,1,4,1,0,0,24,39,0
24,5,252409,9,0,3,3,0,0,0,0,40,39,0
24,4,109182,11,6,11,1,4,1,0,0,23,39,0
22,4,126074,9,2,8,0,4,0,0,0,47,39,0
42,4,171113,15,2,4,0,4,1,0,0,41,39,1
42,4,190456,15,4,14,1,4,1,0,0,40,39,0
47,4,145393,9,2,6,0,4,1,0,0,40,39,0
20,4,331740,11,2,4,4,4,1,0,0,40,39,0
17,4,114164,11,4,0,3,2,0,0,0,35,39,0
43,4,242279,11,2,12,1,4,0,0,0,40,39,0
66,0,367152,15,4,5,0,4,1,0,0,47,39,0
32,4,350848,15,4,12,5,4,1,0,0,40,39,0
43,4,526795,15,4,10,4,4,1,0,0,40,39,0
70,4,268256,15,4,12,3,2,1,0,0,40,39,0
26,4,331484,11,2,12,1,4,1,0,0,24,39,0
53,4,182522,15,4,14,1,2,1,0,0,23,39,0
60,0,146262,15,6,11,0,4,0,14090,0,49,39,1
42,4,90825,11,4,1,1,4,1,0,0,24,39,0
42,6,144788,8,5,13,1,2,1,0,0,50,39,0
25,4,154375,15,2,1,1,4,1,0,0,40,39,0
20,4,342452,12,2,12,3,4,0,0,0,40,39,0
33,4,330284,11,2,7,2,4,1,0,0,40,39,0
48,4,207787,9,4,12,0,4,1,0,0,40,39,0
25,4,562117,11,4,12,4,4,1,0,0,40,39,0
20,3,213130,2,4,0,4,4,1,0,0,35,39,0
38,4,152380,11,2,6,0,4,1,0,0,50,39,0
53,4,217587,15,2,12,1,4,1,0,0,40,39,0
25,4,122319,0,4,11,3,4,0,0,0,40,39,0
23,4,115547,15,4,6,3,4,0,0,0,46,39,0
47,4,153017,14,4,12,0,2,1,0,0,40,39,0
19,4,92332,9,0,1,3,4,0,0,0,19,39,0
33,4,231643,15,4,10,4,4,1,0,0,50,39,0
33,4,340178,0,4,1,1,4,0,0,0,50,39,0
61,4,206311,15,2,4,0,4,1,0,0,40,39,1
35,4,40161,9,2,12,0,2,1,0,0,40,39,1
47,6,99949,15,4,3,1,4,1,0,0,50,39,0
